anime_id,anime,rating
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,6.38
16253,"Umi Da! Funade Da! Nikoniko, Pun",6.38
30977,Umi no Koumori,6
20225,Umigame to Shounen,6.55
34038,Umihiko Yamahiko,6
32388,Undouki Kenshin Manual Taiou Taisou,2.72
32580,Uniminipet,6.75
6658,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei,3.25
33085,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,6.2
29800,Urameshi Denwa,4.02
30973,Urashima Tarou (1952),4.58
29917,Uriko-hime to Amanojaku,4.41
4598,Urikupen Kyuujo-tai,5.78
32639,Usaband,4.32
21713,Usagi no Mofy,5.36
29153,Usagi to Kame (Music),4.22
30931,Usagi to Kame no Koutsuu Anzen,6
6522,Usahana: Yumemiru Ballerina,5.76
30863,Usalullaby,4
33787,Usamaru,5
32637,Usawaltz,4.67
12833,Ushiro no Hyakutarou,5.85
27851,Ushiro no Seki no Ochiai-kun,5.67
13303,Usogui,5.64
30941,Utsukushii Message,8.33
5921,Utsunomiko,6.35
6528,Utsurun Desu.,6.41
30131,Uwabaki Cook,4.57
30605,Uwabaki Cook no Tekitou Uranai!,4.6
25599,Vampiyan Kids Promotion,4.29
25597,Vampiyan Kids Specials,6.13
31269,Venus,3.49
30029,Video Ehonkan Sekai Meisaku Douwa,5.57
16832,Video Ranger 007,4.17
22561,Virtual Star 2000,5.43
18627,Visitor,4.27
33083,Wa Wa Wa Wappi-chan,4.75
33084,Wa Wa Wa Wappi-chan 2nd Season,5.67
24447,Wagahai wa Inu de Aru: Don Matsugorou no Seikatsu,7.5
20145,Wagahai wa Neko de Aru,6.23
23741,Wakakusa Monogatari: Nan to Jo-sensei Specials,6.36
31476,Wake up!! Tamala,5.54
33124,Wakuwaku?Nukegake Daisakusen,4.2
17106,Wala! Pyeon-uijeom The Animation,5.33
31266,Wall,3.76
9228,Wan Wan Chuushingura,6.12
4544,Wanghu Sim Cheong,7.9
2708,Wankorobee,5.71
12139,Wanpaku Tanteidan,6.56
6868,Wansa-kun,6.13
21161,Wansa-kun OVA,6.57
33916,Wanwanwan Coin,4.56
29747,Warai no Show Gakkou,6
30083,Warenai Tamago,4.44
22219,Warera Salaryman Tou,8.67
33319,Wareware no Heya,8
33791,Warui no wo Taose!! Salaryman Man,5.04
22503,Washimo,5.92
29099,Washimo 2nd Season,5.45
30875,Washimo 3rd Season,5.5
33099,Washimo 4th Season,5.6
29867,Wasurerareta Ningyou,4.44
30974,Wasurerumonka!,6
29363,Watashi no Ashinaga Ojisan Specials,6.48
30085,Watashi no Kamifuusen,4.11
30207,Watashi wa Tofu Desu,4.46
22279,Watashitachi no Kurashi to Doboku,6
33776,"Watashitachi, Luck Logic-bu! 2",5.85
22711,Wazaguu! vs. Dangerous Jiisan Ja: Houfukuzettou! Anime Quiz,6.17
9952,Wei Qi Shao Nian,6.4
19839,Wei Qi Shao Nian 2,8.22
12005,What&#039;s Michael?,5.71
12039,What&#039;s Michael? (TV),7.13
12037,What&#039;s Michael? 2,6.14
25173,Where is Mama,5.57
31925,White Tree,5.18
33429,Wingcle Bear Hamkkehaneun Lomentig Hwaiteudei,3.68
15977,Winner,4.76
31696,Witch Village Story,4.71
31697,Witch Village Story Specials,4.29
33357,Wo Jiao Bai Xiaofei,7.2
29986,Women,3.89
33866,Wonder,3.85
4088,Wonder 3,6.73
30767,Wonder 3 Pilot,6.36
12809,Wonder Bebil-kun,6.78
12807,Wonder-kun no Hatsu Yume Uchuu Ryokou,5.36
7419,Wrestler Gundan Seisenshi Robin Jr.,6.32
33758,Wu Geng Ji,7.18
31701,Wu Lan Qi Qi Ge,6.25
12091,X Bomber,5.94
29133,X Bomber Pilot,4.28
22757,X Maiden,4.58
24839,X Maiden: Izakaya Tamaki,4.21
5303,Xabungle Graffiti,5.33
12799,Xevious,5.73
31150,Xi Yang Yang Yu Hui Tai Lang,5.87
9973,Xi Yang Yang Yu Hui Tai Lang: Zhi Hu Hu Sheng Wei,5.26
18491,Xi Yang Yang Yu Hui Tai Lang: Zhi Kaixin Chuang Long Nian,5.26
6156,Xi Yang Yang Yu Hui Tai Lang: Zhi Niu Qi Chong Tian,5.16
18489,Xi Yang Yang Yu Hui Tai Lang: Zhi Tu Nian Ding Gua Gua,5.74
32230,Xi You Ji,8.07
9822,Xiang Qi Master,6.33
32751,Xiao Men Shen,7.3
31700,Xiao Taiji,5.86
32933,Xiao Yeyou,4
30140,Xing Mao Lixian Ji Zhi Shu Fa Pian,6.33
32807,Xiong Chu Mo,5.67
32820,Xiong Chu Mo Zhi Chunri Dui Dui Peng,6.33
32819,Xiong Chu Mo Zhi Conglin Zhongdongyuan,5.67
32821,Xiong Chu Mo Zhi Dongri Le Fantian,5.67
32808,Xiong Chu Mo Zhi Duo Bao Qibing,4
32818,Xiong Chu Mo Zhi Huanqiu Da Maoxian,6.33
32809,Xiong Chumo Zhi Xueling Xiongfeng,5.67
24603,Xiongmao Monogatari TaoTao,5.89
32269,Xiyue Qi Tong,4.78
32270,Xiyue Qi Tong (2006),5.38
31348,Xue Haizi,6.6
33744,Yahabe,5
12795,Yajikita Gakuen Douchuuki,5.91
15815,"Yakeato no, Okashi no Ki",6.92
29837,"Yakushiji Ryouko no Kaiki Jikenbo: Hamachou, Voice &amp; Fiction",5.97
26313,Yakusoku: Africa Mizu to Midori,9.25
31177,Yakyuubu Aruaru,4
10554,Yakyuukyou no Uta,7.15
10563,Yakyuukyou no Uta: Kita no Ookami Minami no Tora,6.35
20205,Yama ni Kagayaku: Guide-ken Heiji Gou,6.2
30165,Yamaguchi Sanchi no Tsutomu-kun,4.15
30985,Yamakoshi Mura no Mari to Sanbiki no Koinu,6
28557,Yamete! Writer Asobi: Doubutsu Mura no Shoubou-tai Shutsu Dou,8.67
23765,Yamiyo no Jidaigeki,4.27
23767,Yamiyo no Jidaigeki (OVA),4.33
17471,Yanase Takashi M?rchen Gekijou,7
12793,Yanbo Ninbo Tonbo,5.82
30116,Yancharu Moncha,7.33
32642,Yanesenondo,4.07
12791,Yankee Reppuu-tai,5.88
32916,YanYan Machiko Specials,3.75
10705,Yasai no Yousei: N.Y.Salad,6.36
10706,Yasai no Yousei: N.Y.Salad 2nd Series,6.38
18817,Yasai no Yousei: Quiz Gekijou,6
33933,Yasamura Yasashi no Yasashii Sekai,4.44
30969,Yasashii Ookami,4
32644,Yaseruyagi,3.42
33908,Yasoukyoku,5.14
25749,Yatterman Specials,6.48
29739,Yatterman x Toshiba,4.32
5468,Yattokame Tanteidan,6.5
21277,Yawaraka Atom,4.5
21275,Yawaraka Sensha,4
7646,Yawarakame?,5.08
29970,Yell,5.46
28201,Yeonghongibyeong Lazenca,5.45
25589,Yeongsimi,6.5
33764,Ying Xiong Bie Nao,7.25
20227,Yocchan no Biidama,7.5
33777,Yodomi no Sakagi,5.82
25815,Yokohama Bakkure-tai,7.5
10113,Yokohama Meibutsu: Otoko Katayama-gumi!,6.53
27467,Yoligongju Loopy,5.47
33762,Yong Zhe Da Mao Xian,8
33763,Yong Zhe Da Mao Xian 2nd Season,7
32920,Yongshi,6.67
31317,Yonimo Kimyou na Man°ÓGatarou,5.33
26113,Yooidon!,7.5
12781,Yoshimoto Muchikko Monogatari,5.62
31170,Youkai Ninpouchou Jiraiya! Special,4.78
23351,Youkaiden Nekome Kozou,8
7625,Yousei Dick,5.78
21129,Youtai Nuhai Zai Shanghai,7
12771,Youyou no Neko Tsumami,6.09
24981,Yowamushi Chinsengumi,5.75
30119,Yowamushi Monsters,6.33
30169,Yubikiri,4.54
15657,Yuke! Shouei-kun,3.67
28055,Yuki no Yo no Yume,4.79
30957,Yukidaruma,6.6
31872,Yukidaruma Kazoku,5.25
23345,Yukiguni no Oujisama,7
15141,Yukiwatari,6.13
33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,8
3500,"Yume Miru, Anime: on-chan",7
24575,Yume no Jidousha,5.6
26097,Yume no Tsuzuki,8.67
30213,Yume Utsutsu,4.4
5841,Yume wo Kanaeru Zou,5.92
26307,"Yume, Sora Takaku",7
12769,Yumemakura Baku Twilight Gekijou,5.14
29812,Yumemi Douji,5.27
33846,Yurugaro,4.74
29751,Yurumi to Shimeru,5.25
32850,Yuu no Mahou,4.48
30998,Yuujou no Kickoff,6
30763,Yuuki no Omamori,6.42
12767,Yuusei Kamen,6.44
6448,Yuusei Shounen Papii,6.49
18983,Yuuto-kun ga Iku,3.83
22197,Yuuto-kun ga Iku Movie,6.5
12765,Yuuyake Banchou,6.36
30309,Yuuyake Dandan,5.55
6272,Zakuro Yashiki,6.21
31838,Ze Tian Ji,6.8
33048,Zegapain ADP,6.35
30211,Zenchuu Maite,4.27
5821,Zenmai Zamurai,6.44
4790,Zeno: Kagirinaki Ai ni,6.76
33571,Zenryoku Yobikou 5.5 Seminar,5
33570,Zenryoku Yobikou 5.5 Seminar Prologue,4.73
9520,Zero Tester,6.43
9522,Zero Tester: Chikyuu wo Mamore!,5.23
5234,Zettai Yareru Greece Shinwa,6.22
23313,Zettai Zetsumei Dangerous Jiisan,5.82
10987,Zettai Zetsumei Dangerous Jiisan (2004),6.55
22709,Zettai Zetsumei Dangerous Jiisan (2005),7
23315,Zettai Zetsumei Dangerous Jiisan Special-ban,6.8
31698,Zhan Long Si Qu,4.8
33339,Zhongguo Jingqi Xiansheng,6.96
11093,Ziggy: Soreyuke! R&amp;R Band,6.45
31427,Zinba,7.17
32733,ZIP! x Peeping Life TV: Cool Japan Saizensen,5.38
19717,Zoku Naniwa Yuukyouden,5.1
12759,Zoku Zoku Mura no Obaketachi,6.33
32557,Zombie Clay Animation: I&#039;m Stuck!!,4.33
30089,Zombie Clay Animation: Life of the Dead,4.95
30090,Zombie Ehon,3.54
13167,Zoobles!,5.57
11097,Zou no Inai Doubutsuen,6.07
11095,Zouressha ga Yatte Kita,6.06
7808,Zukkoke Knight: Don De La Mancha,6.47
28543,Zukkoke Sannin-gumi no Hi Asobi Boushi Daisakusen,5.83
18967,Zukkoke Sannin-gumi: Zukkoke Jikuu Bouken,6.13
13455,Zumomo to Nupepe,7
34096,Gintama (2017),
34134,One Punch Man 2,
30484,Steins;Gate 0,
25777,Shingeki no Kyojin Season 2,
34437,Code Geass: Fukkatsu no Lelouch,
33486,Boku no Hero Academia 2nd Season,
32937,Kono Subarashii Sekai ni Shukufuku wo! 2,
33506,Ao no Exorcist: Kyoto Fujouou-hen,
33417,Super Lovers 2,
30727,Saenai Heroine no Sodatekata ?,
33352,Violet Evergarden,
33248,K: Seven Stories,
31765,Sword Art Online Movie: Ordinal Scale,
32887,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,
33487,Masamune-kun no Revenge,
30455,Kantai Collection: KanColle Zoku-hen,
33047,Fate/Extra Last Encore,
31783,Yowamushi Pedal: New Generation,
34451,Kekkai Sensen &amp; Beyond,
33852,Mekakucity Reload,
25537,Fate/stay night Movie: Heaven&#039;s Feel,
33743,Fuuka,
33845,Free! (Shinsaku),
33674,No Game No Life Movie,
33489,Little Witch Academia (TV),
32949,Kuzu no Honkai,
30485,Ch?oS;Child,
32901,Eromanga-sensei,
34055,Berserk (2017),
32981,Hand Shakers,
34176,Zero kara Hajimeru Mahou no Sho,
33010,FLCL (TV),
31537,Shingeki no Bahamut: Manaria Friends,
31931,Full Metal Panic! IV,
31629,Granblue Fantasy The Animation,
33018,Touken Ranbu,
29643,6HP (Six Hearts Princess),
33337,ACCA: 13-ku Kansatsu-ka,
33736,After School,
34051,Akiba&#039;s Trip The Animation,
33839,Alice in Deadly School,
34350,Alice to Zouroku,
33818,Amanchu! Special,
34465,Ao no Exorcist OVA,
33820,Ao Oni The Animation (Movie),
20471,Aoki Uru,
33564,Armed Blue: Gunvolt,
33371,Atom: The Beginning,
32878,®•lDLIVE,
33573,BanG Dream!,
31853,Biohazard: Vendetta,
32086,Blame! Movie,
33071,Bungou Stray Dogs OVA,
33475,Busou Shoujo Machiavellianism,
33354,Cardcaptor Sakura: Clear Card-hen,
9488,Cencoroll 2,
34525,Centaur no Nayami,
28833,Chain Chronicle: Haecceitas no Hikari,
33729,Chain Chronicle: Haecceitas no Hikari Part 2,
33730,Chain Chronicle: Haecceitas no Hikari Part 3,
33388,Charanpo Shima no Monogatari,
34088,Chiruran: Nibun no Ichi,
32830,Chou Shounen Tanteidan Neo,
28377,Choujikuu Robo Meguru,
34257,Cinderella Girls Gekijou,
32407,Clockwork Planet,
32152,Closers: Side Blacklambs,
31456,Code:Realize: Sousei no Himegimi,
34244,Crayon Shin-chan Movie 25: Shin-chan Shuurai! Uchuujin Shiriri,
34346,Dam Keeper no Nakama-tachi,
34008,Days OVA,
34497,Death March kara Hajimaru Isekai Kyousoukyoku,
33988,Demi-chan wa Kataritai,
34430,Detective Conan Movie 21: Deep Red Love Letter,
32271,Dies Irae,
34299,Digimon Adventure tri. 4: Soushitsu,
33672,Doraemon Movie 37: Nobita no Nankyoku Kachikochi Daibouken,
31678,Dragon Nest: Throne of Elves,
32212,Ensemble Stars!,
34208,Escha Chron,
3786,Evangelion: 3.0+1.0,
30778,Fairy Tail Movie 2,
34321,Fate/Grand Order: First Order,
34100,Fate/kaleid liner Prisma°ÓIllya Movie,
33049,Fate/stay night Movie: Heaven&#039;s Feel 2,
33050,Fate/stay night Movie: Heaven&#039;s Feel 3,
34338,Finis,
34332,Flying Babies,
34427,Frame Arms Girl,
33203,Fukumenkei Noise,
33731,Gabriel DropOut,
33457,Gakuen Handsome Special,
34280,Gamers!,
34488,Gan Gan Ganko-chan,
34485,Ganko-chan,
32455,Gekidol,
33389,Genba no Joukitsune,
32936,Gin no Guardian,
31433,Ginga Eiyuu Densetsu (2017),
28613,Ginga Jinpuu Jinraiger,
33783,Godzilla,
34527,Gou-chan. Moko to Chinjuu no Mori no Nakama-tachi,
34279,Grancrest Senki,
30532,Gundam Build Fighters OVA,
23279,Gyakusatsu Kikan,
33378,Haikara-san ga Tooru Movie,
34403,Hajimete no Gal,
34016,Hatsukoi Monster OVA,
34125,High School Fleet OVA,
21877,High Score Girl,
33948,Hinako Note,
33204,Hirune Hime: Shiranai Watashi no Monogatari,
33797,ID-0,
34028,Idol Jihen,
33899,IDOLiSH7,
33733,Inazuma Eleven: Ares no Tenbin,
33027,Infini-T Force,
34012,Isekai Shokudou,
33012,Island,
33840,Kabukibu!,
33532,Kaitou Tenshi Twin Angel (TV),
34198,Kamisama Minarai: Himitsu no Cocotama Movie,
33089,Kemono Friends,
32133,Kemushi no Boro,
34501,Kenka Banchou Otome: Girl Beats Boys,
34032,King of Prism: Pride the Hero,
33191,Kishibe Rohan wa Ugokanai,
31758,Kizumonogatari III: Reiketsu-hen,
34104,Knight&#039;s &amp; Magic,
33206,Kobayashi-san Chi no Maid Dragon,
33519,Koutetsujou no Kabaneri Soushuuhen 1: Tsudou Hikari,
33520,Koutetsujou no Kabaneri Soushuuhen 2: Moeru Inochi,
31658,Kuroko no Basket: Last Game,
31812,Kuroshitsuji Movie: Book of the Atlantic,
34106,Kyoukai no Rinne (TV) 3rd Season,
34151,Landreaall,
33735,Locker Room,
34021,Lupin the IIIrd: Chikemuri no Ishikawa Goemon,
17947,Mahou Shoujo Lyrical Nanoha Reflection,
32900,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,
33788,Marginal#4: Kiss kara Tsukuru Big Bang,
33737,Megaton-kyuu Musashi,
31422,Minami Kamakura Koukou Joshi Jitensha-bu,
31445,Minna Atsumare! Falcom Gakuen 3rd Season,
20715,Mint,
30448,Mirai Arise,
34391,Mobile Suit Gundam Thunderbolt 2nd Season,
34223,Mori no Yousei: Kinoko no Musume,
34383,Netsuzou TRap,
34277,"New Game!: Watashi, Shain Ryokou tte Hajimete nano de...",
33850,Nil Admirari no Tenbin: Teito Genwaku Kitan,
34264,Ninja Bear,
32447,Nora to Oujo to Noraneko Heart,
34148,Nyanko Days,
34392,One Room,
33983,Onihei,
33949,Oshiete! Galko-chan (OVA),
34262,Oushitsu Kyoushi Haine,
34161,Overlord Movie,
33185,Peace Maker Kurogane (Shinsaku),
33447,Piace: Watashi no Italian,
30695,Pop in Q,
24023,Project758,
33391,Red Ash The Animation: Magicicada,
33019,Reikenzan: Hoshikuzu-tachi no Utage 2nd Season,
32262,Renai Boukun,
34348,Rescue Academia,
32951,Rokudenashi Majutsu Koushi to Akashic Records,
34393,Room Mate: One Room Side M,
33726,Saiyuuki Reload Blast,
34494,Sakura Quest,
34102,Sakurada Reset,
33889,Saredo Tsumibito wa Ryuu to Odoru,
34289,Schoolgirl Strikers: Animation Channel,
32032,Seikaisuru Kado,
33836,Seiren,
32836,Senki Zesshou Symphogear 4th Season,
32843,Senki Zesshou Symphogear 5th Season,
34456,Sentai Hero Sukiyaki Force,
34315,Shimajirou to Niji no Oasis,
30736,Shingeki no Bahamut: Virgin Soul,
30223,Shishou Series,
33095,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,
33834,Sin: Nanatsu no Taizai,
33362,Starmyu 2nd Season,
33036,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,
33013,Super Lovers OVA,
27783,Sword Gai (TV),
34086,Tales of Zestiria the X (2017),
34310,Tamagotchi Movie: Tanpen Himitsu no Otodoke Daisakusen!,
33308,Tantei Opera Milky Holmes: Fun Fun Party Night? - Ken to Janet no Okurimono,
34177,Tenshi no 3P!,
34449,THE REFLECTION,
32596,The Snack World (TV),
34416,The Snack World: Hitogirai no Renny,
33473,Tokyo Futago Athletic,
21305,Trick or Alice,
33581,Trinity Seven Movie: Eternity Library to Alchemic Girl,
23275,Tsubu°ÔDoll,
34019,Tsugumomo,
34474,Tsukipro The Animation,
34498,"Uchiage Hanabi, Shita kara Miru ka? Yoko kara Miru ka?",
34076,Uchouten Kazoku 2,
33064,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,
33478,UQ Holder!,
32924,Urara Meirochou,
32012,Utakata Overdrive,
34522,"Wake Up, Girls! Shin Shou",
34022,Whistle! (ONA),
34467,Yami Shibai 4th Season,
32615,Youjo Senki,
32222,Youkai Watch Movie 3: Soratobu Kujira to Double Sekai no Daibouken da Nyan!,
34471,Youkai Watch Movie 4,
34284,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou,
34445,Yuuki Yuuna wa Yuusha de Aru: Yuusha no Shou,
33035,Yuyushiki Special,
33390,Zunda Horizon,
11879,Oni Chichi: Re-born,7.89
29575,Mankitsu Happening,7.83
15843,Koiito Kinenbi The Animation,7.75
21097,Oni Chichi: Rebuild,7.75
2238,Fuyu no Semi,7.74
10779,Eroge! H mo Game mo Kaihatsu Zanmai,7.68
10380,Oni Chichi: Re-birth,7.65
25345,Rance 01: Hikari wo Motomete The Animation,7.61
22069,Swing Out Sisters (2014),7.61
8634,Koisuru Boukun,7.59
12375,Maki-chan to Nau.,7.57
3559,Stringendo: Angel-tachi no Private Lesson,7.55
32587,Shoujo Ramune,7.54
21829,Fella Pure: Mitarashi-san Chi no Jijou The Animation,7.52
15537,Tsugou no Yoi Sexfriend?,7.51
11827,Kuroinu: Kedakaki Seijo wa Hakudaku ni Somaru,7.49
24641,Baku Ane: Otouto Shibocchau zo! The Animation,7.47
6893,Oni Chichi,7.47
2798,Hatsu Inu The Animation,7.46
10048,Fuyu no Semi: Tokubetsu Henshuuhan,7.44
7411,Kanojo x Kanojo x Kanojo: Sanshimai to no DokiDoki Kyoudou Seikatsu,7.44
32355,Toshi Densetsu Series,7.44
5959,Mizugi Kanojo: The Animation,7.42
22429,Itadaki! Seieki?,7.4
7748,Sono Hanabira ni Kuchizuke wo: Anata to Koibito Tsunagi,7.4
719,Ai no Kusabi,7.37
9322,HHH Triple Ecchi,7.37
5774,Seitokaichou ni Chuukoku,7.36
4502,Stringendo+Accelerando Ultimatum Sera,7.36
20377,Dorei Usagi to Anthony The Animation,7.34
20801,Koakuma Kanojo The Animation,7.34
33322,JK Bitch ni Shiboraretai,7.33
31886,Dropout,7.32
18655,Koikishi Purely°ÓKiss The Animation,7.32
8110,Fukubiki! Triangle: Miharu After,7.31
14991,Harem Time The Animation,7.31
13221,Kyonyuu Fantasy,7.31
3918,Resort Boin,7.31
5097,Hatsu Inu 2 The Animation: Strange Kind of Woman - Again,7.29
3102,Kateikyoushi no Oneesan The Animation: H no Hensachi Agechaimasu,7.29
3220,Kanashimi no Belladonna,7.28
31789,Oni Chichi: Vacation,7.28
16474,Soushisouai Note The Animation,7.28
15097,Tropical Kiss,7.28
28779,Futabu!!,7.28
29083,Lovely x Cation The Animation,7.27
12143,Swing Out Sisters,7.26
30614,Ane Yome Quartet,7.25
30243,Gakuen de Jikan yo Tomare,7.25
3210,Ikoku Irokoi Romantan,7.25
18691,Joshikousei no Koshitsuki,7.25
8291,Ojousama wa H ga Osuki: The Animation,7.25
30891,Oni Chichi: Refresh?,7.25
30702,Victorian Maid Maria no Houshi,7.25
32667,Baka na Imouto wo Rikou ni Suru no wa Ore no xx dake na Ken ni Tsuite,7.24
10419,Menkui!,7.24
10683,Tentacle and Witches,7.24
3939,Kafun Shoujo Chuuihou! The Animation,7.23
2372,Enbo,7.22
29261,Genkaku Cool na Sensei ga Aheboteochi!,7.22
28157,Sei Brunehilde Gakuen Shoujo Kishidan to Junpaku no Panty The Animation,7.22
2135,"Sora no Iro, Mizu no Iro",7.22
7053,Fault!!,7.21
19051,Imouto Paradise! 2,7.21
25667,Boy Meets Harem The Animation,7.2
21521,Futabu!,7.2
32423,Pretty x Cation The Animation,7.2
13057,Peace Hame!,7.18
2867,Ane Jiru The Animation: Shirakawa Sanshimai ni Omakase,7.17
14127,Papa Love: Papa to Icha Ero Shitai Musume-tachi to Hitotsu Yane no Shita de,7.16
16472,Sei Yariman Gakuen Enkou Nikki The Animation,7.16
9311,Kateikyoushi no Oneesan 2 The Animation: H no Hensachi Agechaimasu,7.15
29808,Namaiki: Kissuisou e Youkoso! The Animation,7.15
15291,Hyakujitsu no Bara: Jinginaki Nikukyuu-hen,7.14
32872,Energy Kyouka!!,7.13
18525,Rin x Sen + Ran -&gt; Sem: Cross Mix,7.13
15841,Tsun Tsun Maid wa Ero Ero Desu,7.13
1787,Viper GTS,7.13
16638,Fault!! Service: Aratanaru Rival,7.12
33231,Fella Hame Lips,7.1
28961,Idol°ÓSister,7.12
6465,Kangoku Senkan,7.12
32620,Koinaka: Koinaka de Hatsukoi x Nakadashi Sexual Life The Animation,7.12
17867,Nuki Doki! Tenshi to Akuma no Sakusei Battle,7.12
9435,Ane Jiru 2 The Animation: Shirakawa Sanshimai ni Omakase,7.11
5315,Ero Manga Mitai na Koi Shiyo: Let&#039;s Fall in Love The Ero-manga,7.11
31788,Ero Manga! H mo Manga mo Step-up?,7.11
6590,Makai Kishi Ingrid,7.11
18693,Tenioha!: Onnanoko datte Honto wa Ecchi da yo?,7.1
4763,Tsuma Shibori,7.11
21925,Chichiiro Toiki,7.1
23479,Itadaki! Seieki? Special,7.1
10106,Sweet Home: H na Oneesan wa Suki Desu ka?,7.1
5194,Aneimo,7.09
10694,Bloods: Inraku no Ketsuzoku 2,7.09
3771,"Nee, Chanto Shiyou Yo!",7.09
2446,Nikuyome: Takayanagi Ke no Hitobito,7.09
4358,Aniyome wa Ijippari,7.08
16914,Chu Shite Agechau: Oshikake Oneesan no Seikou Chiryou,7.08
29807,Honoo no Haramase Paidol My°ÔStar Gakuen Z The Animation,7.08
11321,Nee Summer!,7.08
20849,Oni Chichi 2: Revenge,7.08
32518,Shoujo kara Shoujo e...,7.08
6194,Stretta The Animation,7.08
8039,Oppai no Ouja 48,7.07
10280,Uchuu Kaizoku Sara Special,7.07
5902,Hyakujitsu no Bara,7.06
32063,Kyonyuu Hitozuma Onna Kyoushi Saimin,7.06
741,Sensitive Pornograph,7.06
13595,"Suki de Suki de, Suki de The Animation",7.06
19859,Yokujou Bazooka The Animation,7.06
29809,3Ping Lovers!°ÓIppu Nisai no Sekai e Youkoso? The Animation,7.05
13219,Himesama Gentei!,7.05
12959,Ojousama Yomeiri Kousou!,7.05
31810,Amakano,7.04
21001,Dekakute Ecchi na Ore no Ane,7.04
2432,Discipline,7.04
17745,Kakushi Dere,7.04
3992,Himekishi Lilia,7.02
3375,Kirepapa.,7.02
2433,Lingeries,7.02
3970,Sentakuya Shin-chan,7.02
3479,Taimanin Asagi,7.02
30898,Tsunpri,7.02
2852,Accelerando: Datenshi-tachi no Sasayaki,7
5719,Sex Pistols,7
10488,Shocking Pink!,7
21363,Tokubetsu Jugyou 3 SLG The Animation,7
5464,Cafe Junkie,6.99
2136,Front Innocent: Mou Hitotsu no Lady Innocent,6.99
747,Haru wo Daite Ita,6.99
19631,Tayu Tayu,6.99
5762,15 Bishoujo Hyouryuuki,6.98
16642,Ane Koi: Suki Kirai Daisuki.,6.98
4600,Aneki... My Sweet Elder Sister The Animation,6.98
31118,Demon Busters: Ecchi na Ecchi na Demon Taiji The Animation,6.98
12997,Please ???? Me!,6.98
5784,Ai no Kusabi (2012),6.97
2873,Bible Black Only Version,6.97
7178,Tony&#039;s Heroine Series: Kanojo wa Hanayome Kouhosei? Cinderella Collection,6.97
2866,Ane°ÓHaramix,6.96
22347,Pandra The Animation: Shiroki Yokubou Kuro no Kibou,6.96
1401,Bible Black: New Testament,6.95
2396,Milk Junkie: Shimai-hen,6.95
3941,Rensa Byoutou,6.95
4360,Uchuu Kaizoku Sara,6.95
21069,Amanee!: Tomodachinchi de Konna Koto ni Naru Nante!,6.94
734,Kizuna: Koi no kara Sawagi,6.94
16189,Miboujin Nikki: Akogare no Ano Hito to Hitotsu Yane no Shita,6.94
9308,Oni Chichi 2,6.94
28309,Oni Chichi 2: Harvest,6.94
17537,Ryou Seibai!: Gakuen Bishoujo Seisai Hiroku,6.94
14379,Shoujo x Shoujo x Shoujo The Animation,6.94
33962,Shoujo-tachi no Sadism The Animation,6.94
24377,Spocon!,6.93
5172,Love Selection The Animation,6.92
25923,Oppai Gakuen Marching Band-bu!,6.92
11067,Oppai Heart: Kanojo wa Kedamono Hatsujouki!?,6.92
33981,Pretty x Cation 2 The Animation,6.91
10458,Ran-&gt;Sem: Hakudaku Delmo Tsuma no Miira Tori,6.92
13785,Uhou Renka,6.92
11065,Shoukoujo The Animation,6.9
203,Words Worth,6.9
6892,Yokorenbo: Immoral Mother,6.9
4010,Alignment You! You! The Animation,6.89
31117,Ano Ko to Ii Koto,6.89
972,Bible Black Gaiden,6.89
12055,Brandish,6.89
32895,Chijoku no Seifuku,6.89
24911,Kyonyuu Try!: Tanki Shuuchuu Chichi Momi Lesson,6.89
14539,Love 2 Quad,6.89
4473,Shoujo Sect,6.89
10827,Wizard Girl Ambitious,6.89
6690,Anata dake Konbanwa,6.88
368,Bible Black,6.88
4399,Honoo no Haramase Tenkousei,6.88
34107,Iizuka-senpai x Blazer: Ane Kyun! yori The Animation,6.87
8293,Gakuen Saimin Reido,6.87
14543,Koutetsu no Majo Annerose,6.87
32405,Marshmallow°ÔImouto°ÔSuccubus°Ô,6.87
33505,Tsumamigui 3 The Animation,6.87
31189,Watashi ga Toriko ni Natte Yaru,6.87
10695,Yume Kui: Tsurumiku Shiki Game Seisaku,6.87
1408,Kao no nai Tsuki,6.86
15541,Namanaka Hyaku Percent!: Katamusubi no Shinpa,6.86
3919,Shimaizuma: Shimaizuma 3 The Animation,6.86
5644,"Sora no Iro, Mizu no Iro Ero Specials",6.86
3636,Warau Kangofu The Animation,6.86
16059,Aku no Onna Kanbu: Full Moon Night,6.85
3478,Mrs. Junkie,6.85
